"PROBEID"	"SYMBOL"	"REFSEQ"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PSR1100039576.mm.1"	"Gm11747"	"NR_045902"	-0.389240247792051	4.64262173575707	-3.03828925121655	0.0134419882247501	0.373329558080171	-2.81997331563431
"PSR0500008703.mm.1"	"D930016D06Rik"	"NR_030673"	0.335552619908706	5.07695198753117	3.03491011286264	0.0135172346339848	0.37405951905632	-2.82521345478288
"JUC1700004446.mm.1"	"BE949265"	"XR_105843"	-0.427895543919654	6.59908007240213	-3.03136716086582	0.0135965925929736	0.374755178411071	-2.83070809636662
"PSR0X00014450.mm.1"	"Snord61"	"NR_002903"	0.450813649293318	10.1258140118056	3.03131799222768	0.013597697265664	0.374755178411071	-2.83078435366214
"PSR0100022490.mm.1"	"4933400F21Rik"	"NR_015540"	-0.437965425304574	4.68098275747453	-3.03130917932773	0.0135978952749684	0.374755178411071	-2.8307980218949
"JUC0700015703.mm.1"	"Gm10619"	"NR_077222"	-0.694667082965852	5.4654700658582	-3.0293744865209	0.013641435795517	0.374781359893473	-2.83379867502429
"PSR0800008583.mm.1"	"Mir7072"	"NR_106040"	-0.368766111168783	7.80888794606425	-3.02663355384798	0.0137033655603499	0.375044129366414	-2.83805002267347
"JUC0700006651.mm.1"	"Gm15133"	"NR_040749"	0.622551768135001	4.54232873796412	3.02278226373742	0.0137908703186402	0.375333449489849	-2.844024067981
"PSR1100010808.mm.1"	"Slc13a2os"	"NR_003282"	0.3369429255771	4.83502570147045	3.01319639013738	0.0140111639458109	0.376720157213117	-2.85889579678293
"PSR0200022648.mm.1"	"4921531C22Rik"	"NR_033782"	-0.361982594560169	5.74516643105206	-3.00970078063259	0.0140923906644581	0.37784027220689	-2.86431975639278
"PSR1000003197.mm.1"	"Gm3902"	"XR_001779772"	-0.286352162138721	6.36994236280372	-3.00295746379744	0.0142504484457249	0.379832005006156	-2.87478417857427
"PSR0400017790.mm.1"	"AW011738"	"NR_030671"	0.397061221429365	6.16079292508483	2.99752581390454	0.0143790805999178	0.38088811398859	-2.88321420705868
"JUC0400006187.mm.1"	"E330017L17Rik"	"NR_045190"	-0.246772395628406	6.5973939919718	-2.99349567968138	0.0144752894942441	0.381326681685988	-2.88946965816408
"PSR0400012425.mm.1"	"Snhg12"	"NR_029468"	0.366657305425274	5.97176521871343	2.99104512531837	0.0145341118053119	0.381472165393061	-2.89327357880034
"JUC1300002700.mm.1"	"1810034E14Rik"	"NR_045798"	-0.62229981538156	5.19107428819213	-2.9899373691719	0.0145607822228833	0.381787007197911	-2.89499317469482
"PSR0700035587.mm.1"	"Mir7058"	"NR_106025"	-0.228028619109068	8.23649823142338	-2.9879984258336	0.0146075849272045	0.381787007197911	-2.8980031307207
"JUC1400010773.mm.1"	"Gm19422"	NA	-0.435837435445638	8.88857271085554	-2.98723447595078	0.014626067574798	0.381787007197911	-2.89918909379458
"JUC0300011623.mm.1"	"1700061I17Rik"	"NR_038029"	0.772543344230449	4.25345802825637	2.98215864686659	0.0147494787276125	0.382436163890679	-2.90706929349844
"JUC1800006215.mm.1"	"4930549G23Rik"	"NR_045376"	0.586288284884496	4.45442372349177	2.98186881383004	0.0147565576385226	0.382436163890679	-2.9075192803448
"PSR0200036430.mm.1"	"4930533B01Rik"	"NR_040614"	-0.348327143673279	6.37469693332023	-2.9807324156379	0.0147843466721286	0.382485857663267	-2.90928364419483
"JUC1300003259.mm.1"	"A830082K12Rik"	"NR_045195"	-0.342516095324477	9.86914649217989	-2.9787957477824	0.0148318285449062	0.383171549361166	-2.9122905852668
"JUC1800003798.mm.1"	"Gm10125"	"NR_033552"	-0.495505967754201	4.30497932527315	-2.97616528860572	0.0148965701217015	0.383965964697884	-2.9163748997229
"PSR1500014951.mm.1"	"Snord83b"	"NR_028282"	0.391961214468278	8.40211047769432	2.97525545330101	0.014919030421192	0.383965964697884	-2.91778764556964
"JUC1000007824.mm.1"	"Mfsd4b4"	"NR_033628"	0.5046746198034	5.64993606314754	2.97297360291057	0.0149755128486924	0.383984940931651	-2.9213308854751
"PSR0400008807.mm.1"	"Foxd2os"	"NR_030721"	-0.539888239659742	5.61187111590293	-2.96301210519866	0.0152246599995718	0.38598218215286	-2.93680062986361
"JUC0700016916.mm.1"	"Gm26705"	"NR_103487"	-0.409079219513725	9.41359614321276	-2.95971686620227	0.0153080062509539	0.386987636564624	-2.94191853683792
"JUC0500011837.mm.1"	"C130083M11Rik"	"NR_040717"	0.55297147160897	4.14981815235482	2.95329160018071	0.015471862991144	0.388349410959351	-2.95189850787119
"JUC0500015252.mm.1"	"Gm10390"	"NR_045793"	-0.564221500767522	6.81131448341371	-2.95139886877527	0.0155204720389454	0.388349410959351	-2.95483855472369
"JUC1600001892.mm.1"	"Gm10823"	"NR_033475"	0.346307864364873	5.23391156595386	2.95034048760364	0.0155477212920504	0.388371386798473	-2.95648261118139
"PSR1900014715.mm.1"	"1700001K23Rik"	"NR_036590"	-0.382090094747051	5.47346803101375	-2.94626707408708	0.0156530526346975	0.389011117017544	-2.96281035757385
"JUC1700006635.mm.1"	"2700099C18Rik"	"NR_024720"	-0.464696355868259	8.19284014071912	-2.94469251796617	0.0156939628700384	0.389110761206282	-2.96525641081484
"JUC1400000066.mm.1"	"1700110I01Rik"	"NR_038059"	-0.553973382557097	5.96620584921881	-2.94376231548426	0.0157181827303926	0.389110761206282	-2.96670149360511
"JUC1400000081.mm.1"	"1700110I01Rik"	"NR_038059"	-0.553973382557097	5.96620584921881	-2.94376231548426	0.0157181827303926	0.389110761206282	-2.96670149360511
"JUC1400000188.mm.1"	"1700110I01Rik"	"NR_038059"	-0.553973382557097	5.96620584921881	-2.94376231548426	0.0157181827303926	0.389110761206282	-2.96670149360511
"JUC0X00000852.mm.1"	"Gm3669"	NA	-0.305748349279636	4.21432609683361	-2.94088155659763	0.0157934319097151	0.389311028692423	-2.97117690874347
"JUC0X00000897.mm.1"	"Gm2165"	NA	-0.305748349279636	4.21432609683361	-2.94088155659763	0.0157934319097151	0.389311028692423	-2.97117690874347
"JUC0X00006540.mm.1"	"Gm3669"	NA	-0.305748349279636	4.21432609683361	-2.94088155659763	0.0157934319097151	0.389311028692423	-2.97117690874347
"JUC0X00006585.mm.1"	"Gm3669"	NA	-0.305748349279636	4.21432609683361	-2.94088155659763	0.0157934319097151	0.389311028692423	-2.97117690874347
"PSR1600009132.mm.1"	"Gm16861"	"NR_037666"	-0.319313739752864	5.07552633650885	-2.93842673490732	0.0158578451560191	0.390207869865513	-2.97499074209428
"PSR1400003517.mm.1"	"Nrg3os"	"NR_045713"	-0.531545812906391	6.68222326384057	-2.93576903783127	0.0159278840426192	0.390923970035523	-2.97911990066328
"PSR0100031511.mm.1"	"Gm16897"	"NR_033564"	-0.332284567078391	5.72219864158288	-2.93545282738571	0.0159362381925656	0.391013093902406	-2.97961119354893
"PSR1400018898.mm.1"	"4930444M15Rik"	"NR_045660"	-0.381234386477755	4.73205984186815	-2.92537874717432	0.0162047442113369	0.392331517248456	-2.99526417177004
"PSR1100016847.mm.1"	"Snord104"	"NR_030703"	0.290283103280901	10.2485348817715	2.92530886937634	0.0162066227026795	0.392331517248456	-2.99537275342507
"PSR0100019800.mm.1"	"Gm11579"	NA	-0.569687382121996	4.70069893774804	-2.92398967215962	0.0162421277489789	0.392331517248456	-2.99742264239151
"PSR0300019614.mm.1"	"Gm15441"	"NR_040409"	0.361559525660999	6.02897586949306	2.91660137224412	0.0164424486122736	0.393411228830519	-3.00890379531263
"PSR0700026956.mm.1"	"Snord35a"	"NR_000003"	0.277927775008267	10.6692847286565	2.91551664832826	0.0164720703407557	0.393578445222141	-3.01058949124606
"JUC0600009969.mm.1"	"9130221F21Rik"	"NR_046180"	-0.283535713873368	7.71790895686367	-2.9133568409468	0.0165312126235134	0.393756235328679	-3.01394595535392
"JUC0500002553.mm.1"	"4930431F12Rik"	"NR_073013"	-0.794052913083406	4.07204697987288	-2.91026335867841	0.0166162990699382	0.394402460900058	-3.01875352487987
"PSR1700006872.mm.1"	"Mir6973a"	"NR_105939"	0.376255559043338	6.12820065764041	2.90861217905403	0.0166618974361652	0.394743835697315	-3.0213196737416
"JUC0300008089.mm.1"	"1700007F19Rik"	"NR_040538"	0.543972425925122	4.0942158143213	2.90769220634197	0.0166873583554514	0.394743835697315	-3.02274944816727
"PSR1400017884.mm.1"	"1700092C10Rik"	"NR_045931"	-0.310376621600487	7.71299534018815	-2.90747983421192	0.0166932415399648	0.394743835697315	-3.02307950771281
"JUC0900009853.mm.1"	"4930546K05Rik"	"NR_040754"	-0.445349756644221	7.56973499681904	-2.90168876241237	0.0168544843291791	0.395539842280634	-3.03207997307585
"JUC0800000274.mm.1"	"A630009H07Rik"	NA	0.654330651935881	4.40376679033159	2.90048531432963	0.0168881909775745	0.395682127398844	-3.03395042257418
"PSR1800010462.mm.1"	"Mir143"	"NR_029601"	-0.298356254093401	4.78532495392135	-2.89508251206169	0.0170403628819941	0.396333250797291	-3.0423478995804
"PSR1600011756.mm.1"	"Gm20319"	"NR_105063"	-0.35458624084602	4.43403692129785	-2.89046242750255	0.0171715964612355	0.396930420438716	-3.04952907374185
"JUC1800003806.mm.1"	"Gm10125"	"NR_033552"	-0.293032951147628	7.55934238879619	-2.88627829825953	0.0172913345286604	0.397903799649133	-3.05603281533057
"JUC1100011072.mm.1"	"Snhg15"	"NR_045893"	0.66443909587059	6.06903340517585	2.88060070121707	0.0174551717899458	0.398497060321028	-3.06485823830984
"JUC1000012091.mm.1"	"1700030O20Rik"	"NR_045345"	-0.551279075736289	8.92687857212306	-2.87913676253512	0.0174976719797012	0.39872515061874	-3.06713387176465
"PSR1000020490.mm.1"	"Rmst"	"NR_028262"	0.323084097789232	5.00217211971897	2.87713649648024	0.017555912783376	0.398847088339691	-3.07024323157694
"PSR0200034916.mm.1"	"Mir7001"	"NR_105967"	-0.239897225836359	7.54189824552571	-2.87621171182556	0.0175829059375594	0.399019441102393	-3.07168079464508
"JUC1100021021.mm.1"	"2810410L24Rik"	"NR_030682"	-0.496795253451707	6.22390428668623	-2.87616085772325	0.0175843915210099	0.399019441102393	-3.07175984672156
"PSR1100021270.mm.1"	"Snora5c"	"NR_034042"	0.33762545592932	8.74865430134778	2.87456030081639	0.0176312133538249	0.399553967763075	-3.07424790217528
"JUC1800002212.mm.1"	"Redrum"	"NR_040338"	-0.372896260717495	7.32832194105683	-2.87419916540978	0.0176417953402523	0.399553967763075	-3.07480928732771
"JUC1800000041.mm.1"	"4833419F23Rik"	"NR_040328"	0.391359632391418	6.88312644325188	2.87280201169238	0.0176827956099805	0.399756281126549	-3.07698117171025
"PSR1100006456.mm.1"	"2410006H16Rik"	"NR_030738"	0.29643263845044	8.92141278507835	2.87111873121834	0.0177323211884491	0.400157519091759	-3.0795978588491
"PSR1500017123.mm.1"	"E330033B04Rik"	"NR_030690"	-0.265717338571228	5.45544569335524	-2.86833205409414	0.0178146212874473	0.400695509906472	-3.0839298321694
"PSR1900014743.mm.1"	"Mirt1"	"NR_028427"	-0.338357687624365	7.28324095696088	-2.86663687697438	0.0178648755846154	0.401148071381117	-3.0865650574314
"JUC1000011447.mm.1"	"Cep83os"	"NR_015524"	-0.374715353646078	5.89074388924416	-2.86405666589731	0.0179416439640756	0.401264383769902	-3.09057613423076
"PSR0200022808.mm.1"	"Gata5os"	"NR_045877"	-0.281503452021855	6.6834557582023	-2.86256587240026	0.0179861519719153	0.401264383769902	-3.09289366724448
"JUC0200020623.mm.1"	"A730017L22Rik"	"NR_015523"	0.323874661787507	9.62249665579925	2.85794896985595	0.0181247041259406	0.402136627689937	-3.10007099310865
"PSR0700012880.mm.1"	"Gm15133"	"NR_040749"	0.339914440534637	6.01858030428708	2.85689309996101	0.0181565426677811	0.402136627689937	-3.1017124339098
"JUC1100006400.mm.1"	"Appbp2os"	"NR_028329"	-0.297926700468821	11.2435923240954	-2.85652954351581	0.0181675184452901	0.402136627689937	-3.10227761457338
"PSR0900010167.mm.1"	"5830418P13Rik"	"NR_040466"	-0.42906683251762	6.20857087622782	-2.85487293346269	0.0182176169749979	0.402136627689937	-3.10485296643096
"PSR0600012413.mm.1"	"BC064078"	"NR_015455"	0.284813186468011	6.74119971516473	2.85258168619122	0.0182871394164876	0.40227010053219	-3.10841493185278
"JUC1900000990.mm.1"	"Snhg1"	"NR_002896"	0.286013162750661	8.46181447660937	2.85172106781622	0.0183133224297335	0.402395898560388	-3.10975284944468
"PSR1700021775.mm.1"	"Gm20219"	"NR_130128"	-0.37001950520334	6.60604757001201	-2.8513989383859	0.0183231325252094	0.402473207870676	-3.1102536323465
"JUC0100011728.mm.1"	"6030407O03Rik"	"NR_045311"	-0.44004398056029	9.06178900113855	-2.85105170405248	0.0183337131428768	0.402551291469951	-3.1107934435938
"JUC1400005106.mm.1"	"Mir17hg"	"NR_029382"	-0.800307414524061	4.77691609684103	-2.84960329058578	0.0183779149139239	0.403021531091958	-3.11304515262651
"JUC0400013498.mm.1"	"8030443G20Rik"	"NR_040664"	-0.396886601905561	4.81084711587176	-2.84807940766594	0.0184245367050456	0.403399678423102	-3.1154141902486
"JUC1700010245.mm.1"	"H2-Q5"	"NR_051981"	-0.273442398609753	7.90411536657707	-2.84627013880934	0.0184800456592848	0.403487149301716	-3.11822689418356
"JUC0100003782.mm.1"	"C130036L24Rik"	"NR_015507"	-0.39346345083537	6.60103887659276	-2.84583180258051	0.0184935195027582	0.403585579961831	-3.11890833566927
"JUC0700019291.mm.1"	"4931431B13Rik"	"NR_045183"	-0.320067589414384	9.96435486686764	-2.84409091785064	0.0185471304569667	0.404025381321543	-3.12161473209447
"PSR0600022750.mm.1"	"Snora7a"	"NR_028546"	0.232570497474763	7.73219643336566	2.84372359081401	0.0185584625322494	0.404025381321543	-3.12218578247094
"PSR1600011307.mm.1"	"Gm16863"	"NR_046162"	-0.25678894645976	6.27454615866463	-2.84055260224837	0.0186565806837569	0.404341665488366	-3.12711543415313
"JUC1400003208.mm.1"	"Zfhx2os"	"NR_004444"	-0.368561563791165	10.6890481741268	-2.84014259441955	0.0186693057350706	0.404341665488366	-3.12775283640727
"JUC0700009456.mm.1"	"BC024386"	"NR_015583"	-0.355587813354294	7.86139967614699	-2.83705626691887	0.0187653766627671	0.404723532964523	-3.13255086803755
"PSR1700017489.mm.1"	"BC051226"	"NR_045146"	0.347203591524078	6.33942864167711	2.83104240506734	0.0189540200298076	0.405755646227351	-3.14190003154571
"PSR1100012969.mm.1"	"2210409E12Rik"	"NR_003492"	-0.237363299397237	5.55319835235458	-2.83084320937374	0.0189603012513046	0.405755646227351	-3.14220970033658
"PSR0400011899.mm.1"	"E330017L17Rik"	"NR_045190"	-0.302806361600476	4.98762688076406	-2.83081010765897	0.0189613452496663	0.405755646227351	-3.14226116011388
"PSR0100020038.mm.1"	"2810408I11Rik"	"NR_038009"	-0.364255386874321	5.76655527528138	-2.82901993941599	0.0190178925357459	0.406068456917802	-3.14504414322965
"PSR1200008393.mm.1"	"Mir3072"	"NR_037233"	-0.460371008387765	8.53909394034426	-2.82817513059696	0.0190446375116485	0.406100138885808	-3.14635747392779
"JUC1900000993.mm.1"	"Snhg1"	"NR_002896"	0.285444489900442	8.87219922863262	2.82800198998093	0.0190501235124397	0.406141544867163	-3.14662663619261
"PSR1400009021.mm.1"	"4930474H20Rik"	"NR_045712"	-0.315980460261523	5.72789437418904	-2.82764973051751	0.0190612898868536	0.406203006165668	-3.14717425411035
"PSR0700038317.mm.1"	"Gm16982"	"NR_040337"	-0.316898569793462	7.31773207076601	-2.81664495484746	0.0194134983811188	0.407695642283101	-3.16428187964318
"PSR1100021224.mm.1"	"Snhg15"	"NR_045893"	0.360612745554538	7.51783114793921	2.81608129613915	0.0194317150308857	0.407695642283101	-3.16515810692886
"PSR0100023401.mm.1"	"Gm20753"	"NR_040630"	-0.293412852897589	4.54800712616443	-2.81551673201188	0.0194499783209654	0.407796691682372	-3.16603573985769
"JUC0600000654.mm.1"	"Gm20756"	"NR_040771"	-0.578417990166337	4.7126543702706	-2.80811045958506	0.0196911848102321	0.410118491631938	-3.17754883492244
"JUC0800010647.mm.1"	"C330011M18Rik"	"NM_001002770"	-0.274364979948036	11.1440988881107	-2.80427774752933	0.019817196619117	0.410578921022325	-3.18350665009827
"PSR1900014750.mm.1"	"Mirt1"	"NR_028427"	-0.389152802815254	8.99573490749276	-2.80000552361697	0.0199586223119444	0.411252704988084	-3.19014752303063
"JUC0300001654.mm.1"	"4930593A02Rik"	"NR_045167"	0.415963066044345	5.51034831189673	2.79876885978968	0.0199997508216757	0.411290914384386	-3.19206979886216
"PSR0700009048.mm.1"	"1810008I18Rik"	"NR_045301"	0.323206172677695	4.32372878248607	2.79846227821717	0.0200099602761036	0.411290914384386	-3.19254634834972
"PSR1500006944.mm.1"	"C230037L18Rik"	"NR_077233"	-0.339776015450239	4.27090832361872	-2.79720784213341	0.0200517892142408	0.411290914384386	-3.19449623038723
"JUC0800012618.mm.1"	"4930563M20Rik"	"NR_046193"	-0.478740617214182	6.44158163268494	-2.79706147049143	0.0200566757177731	0.411290914384386	-3.19472374787448
"JUC0100004178.mm.1"	"1700067G17Rik"	"NR_040471"	0.413485027016597	8.37195745784643	2.79643276834554	0.0200776781746377	0.411290914384386	-3.19570098887111
"PSR1100017189.mm.1"	"1700096J18Rik"	"NR_027883"	-0.281559532412394	7.15329908714168	-2.79605974734354	0.020090149864478	0.411399310832761	-3.19628080271731
"JUC1400000826.mm.1"	"1810062O18Rik"	"NR_033571"	-0.57929979543366	5.56177733601843	-2.79531676780182	0.020115014243162	0.411639473857428	-3.19743566588733
"PSR0400008799.mm.1"	"Foxd2os"	"NR_030721"	-0.293557562502752	6.87453815198734	-2.79333595012131	0.0201814562814657	0.411639473857428	-3.20051455559137
"JUC1900008204.mm.1"	"Mirt1"	"NR_028427"	-0.834990801768519	5.71276838392019	-2.79262253712404	0.0202054405199681	0.411639473857428	-3.20162344067531
"PSR1700020259.mm.1"	"E030047D23Rik"	NA	0.306415598515246	5.32481303574688	2.79133733499801	0.0202487206232639	0.411917024643484	-3.2036210650621
"PSR0600015914.mm.1"	"Mkln1os"	"NR_040300"	-0.289153715820083	8.09713481342349	-2.79098662064716	0.0202605474805566	0.411917024643484	-3.20416618658716
"PSR1500014471.mm.1"	"Gm10866"	NA	-0.295878756601498	5.00592365256774	-2.79049258512035	0.0202772193128204	0.411917637424929	-3.20493407234411
"PSR0500016094.mm.1"	"Rsph10b"	NA	-0.24774112515419	6.74837273673496	-2.78980223035989	0.0203005394538988	0.4120261632378	-3.20600709483582
"PSR0X00006755.mm.1"	"Gm5166"	"NR_027707"	0.323983730853413	5.68534684042691	2.78794433363233	0.0203634340930559	0.41249902828806	-3.20889480655782
"PSR0200009431.mm.1"	"Gm13752"	"NR_040370"	-0.368803959345398	4.99282442225224	-2.78631648817784	0.0204187030738882	0.412734730720353	-3.21142491705096
"PSR0600013464.mm.1"	"Gm7457"	"NR_045707"	-0.238790852684152	5.93456750513255	-2.78452332922373	0.0204797606546952	0.412957454285322	-3.21421193055708
"PSR0800002101.mm.1"	"Gm17491"	NA	0.443271387970148	4.49189927575804	2.78383307438577	0.0205033132788305	0.413011486206925	-3.21528474658848
"PSR0X00010050.mm.1"	"Gm6568"	"NR_040420"	0.313182753046481	9.62267339695913	2.78366061180627	0.0205092022649225	0.413011486206925	-3.21555279243927
"PSR1400015277.mm.1"	"Snord8"	"NR_028542"	0.422356478262829	9.00406520566881	2.78238631153978	0.0205527682099564	0.413011486206925	-3.21753333096976
"JUC0100016261.mm.1"	"Gm16701"	"NR_037988"	0.475668418926309	6.4725142790066	2.7803902104586	0.0206211995746456	0.413015919635146	-3.2206356599577
"PSR1600011765.mm.1"	"Gm20319"	"NR_105063"	-0.338301105387336	8.76622630286745	-2.7797019283522	0.020644849054219	0.413015919635146	-3.22170537128806
"PSR0800011125.mm.1"	"4930571O06Rik"	"NR_110476"	-0.362238484425186	6.70710146497879	-2.77906569555688	0.0206667345292343	0.413023156179507	-3.22269418288886
"JUC1700005228.mm.1"	"Fut4-ps1"	"NR_033644"	-0.448514512968136	4.32730436252616	-2.77796326751712	0.0207047120502703	0.413295727085801	-3.22440752572717
"JUC1200008963.mm.1"	"1700121N20Rik"	"NR_036593"	-0.398604296578365	6.86924669642341	-2.77533624863555	0.0207954951178903	0.414029812194375	-3.22849024556837
"JUC0X00008097.mm.1"	"4933407K13Rik"	"NR_029443"	0.346413007561328	5.23688902575103	2.77500207976032	0.0208070719856553	0.414029812194375	-3.22900957888831
"PSR0X00006752.mm.1"	"Gm5166"	"NR_027707"	-0.348821531845931	5.48693785558878	-2.7734016475459	0.0208626074609708	0.414549813902379	-3.23149679391241
"PSR0700009552.mm.1"	"Gm21269"	"NR_102375"	0.35484708873445	4.47495877310824	2.77243053645519	0.0208963783984346	0.414680486544352	-3.23300596811993
"JUC1200006237.mm.1"	"F730043M19Rik"	"NR_015602"	-0.696177735897161	5.82600497798126	-2.77127180668153	0.0209367462640581	0.414680486544352	-3.23480669526914
"PSR0100012816.mm.1"	"3110045C21Rik"	"NR_040438"	-0.242147703891018	5.16399727318994	-2.77036239521038	0.0209684836252927	0.414783608505639	-3.23621995351507
"PSR0100003180.mm.1"	"9130227L01Rik"	"NR_045837"	-0.290935888352038	5.77243230197081	-2.76848757777815	0.0210340661738728	0.415149284371789	-3.23913344470376
"PSR0500007515.mm.1"	"Thap6"	"NR_028429"	0.297882169830627	9.2913879782424	2.76763772457466	0.0210638630011892	0.415308199052869	-3.24045410857178
"JUC0700017961.mm.1"	"4930543E12Rik"	"NR_045978"	-0.613342298773973	5.141484587547	-2.76746383851632	0.0210699649056621	0.415357042565721	-3.24072432436388
"JUC1300004864.mm.1"	"Gpr137b-ps"	"NR_003568"	0.395565361659712	5.46546088852939	2.76520397431406	0.0211494295011808	0.415948164786573	-3.24423606533198
"JUC0700009992.mm.1"	"Gm6471"	"NM_001037920"	-0.405254871662578	8.20271147018135	-2.76243673231715	0.0212471482164291	0.416628072478655	-3.24853612952062
"PSR0300001219.mm.1"	"4930429B21Rik"	"NR_027966"	-0.292017043242627	7.29218180270898	-2.76099788636314	0.0212981380127241	0.4168051621977	-3.25077192195174
"PSR1000001355.mm.1"	"Gm10825"	"NR_028580"	-0.227359717430522	6.38346272472607	-2.75897734380065	0.0213699509163897	0.417212136559466	-3.25391153565966
"PSR0100007692.mm.1"	"Mir149"	"NR_029559"	-0.269909622333579	5.52426185132153	-2.758061502633	0.0214025817760319	0.417212136559466	-3.25533458717178
"PSR1900010658.mm.1"	"BE692007"	"XR_386557"	-0.396911066244504	8.87504703544409	-2.75692936818512	0.021442988666295	0.417212136559466	-3.25709369704119
"JUC1200003719.mm.1"	"5430427M07Rik"	"NR_045858"	-0.354230971775596	6.61144586902622	-2.75648205018087	0.0214589750934306	0.417212136559466	-3.25778873264769
"JUC0500009241.mm.1"	"Gm20005"	"XR_104961"	-0.45554280593097	4.91674407118924	-2.75431559088844	0.0215365715181055	0.417453048796644	-3.26115488687153
"PSR1900002855.mm.1"	"Mir6994"	"NR_105960"	0.262581904061179	7.86616782727782	2.75126169948059	0.0216464351776398	0.417865538746284	-3.26589973550271
"JUC1300003262.mm.1"	"A830082K12Rik"	"NR_045195"	-0.332762920430483	9.39381418235967	-2.75101649680395	0.0216552808648807	0.417865538746284	-3.26628069998383
"JUC0700011104.mm.1"	"Zscan4e"	"NM_001161802"	-0.376656548730397	5.43455605416564	-2.75048762283262	0.021674372433833	0.417865538746284	-3.26710239227667
"JUC1400008921.mm.1"	"Gm10873"	NA	-0.313960281434522	8.47012470026916	-2.74982523775314	0.0216983075507689	0.417865538746284	-3.26813150764552
"PSR1100021066.mm.1"	"Rps15a-ps6"	"NR_029471"	-0.42112771378005	5.84708140029065	-2.74966558899775	0.0217040804116995	0.417865538746284	-3.26837954473952
"PSR1000009869.mm.1"	"Gm10752"	NA	0.271048989880629	6.77648489504252	2.7417012467728	0.0219940475792296	0.41985072367927	-3.28075257989338
"JUC0300011814.mm.1"	"4930447N08Rik"	"NR_045168"	-0.42128017927555	9.04778688754073	-2.74081057618272	0.0220267176286649	0.420194382091159	-3.28213619585553
"JUC0900003230.mm.1"	"Scarletltr"	"NR_040743"	-0.331255514529423	5.4579383432208	-2.74047623886086	0.0220389938654075	0.420258777470461	-3.28265556880662
"PSR0300019619.mm.1"	"Gm15441"	"NR_040409"	0.345144995023421	9.29733083021662	2.74003637826664	0.0220551552448319	0.420258777470461	-3.28333886184111
"JUC1400004839.mm.1"	"4930474H20Rik"	"NR_045712"	0.457148963635673	4.38131530363926	2.73898839957801	0.0220937083763916	0.420422504811664	-3.28496680595734
"PSR0600007152.mm.1"	"Gm21284"	"NR_078345"	-0.346581589981284	4.94892701250511	-2.73769621777751	0.0221413389855777	0.420431639552113	-3.28697406252888
"PSR0500007305.mm.1"	"Gm7056"	"NR_037571"	-0.366431407103806	4.73436231434597	-2.7349102951578	0.0222443828726083	0.421146477027643	-3.29130153723102
"JUC0200013874.mm.1"	"2600006K01Rik"	NA	-0.508360502088767	6.53456373052798	-2.73319192180359	0.0223081822506581	0.421622729014999	-3.29397065357119
"PSR0200017317.mm.1"	"6430503K07Rik"	"NR_108091"	-0.271820532479848	8.12174403401965	-2.73245999565831	0.0223354131125127	0.42166095466263	-3.29510751792997
"JUC1300000003.mm.1"	"Speer6-ps1"	"NR_001581"	-0.302892099139303	6.97886358203575	-2.72278925085307	0.0226983735495284	0.424011978692264	-3.31012729362208
"PSR0200015658.mm.1"	"Snord110"	"NR_028547"	0.317210874398731	11.5689036204279	2.72133301488211	0.0227535420093049	0.424173847319388	-3.31238877636721
"PSR1400009557.mm.1"	"Mir18"	"NR_029736"	0.463579102134923	4.4964871651388	2.72032219808777	0.0227919156052101	0.424203183725854	-3.31395850406155
"PSR1300003295.mm.1"	"E030046B03Rik"	NA	-0.295763516745735	4.76850849861523	-2.72029968942833	0.0227927708432265	0.424203183725854	-3.31399345810562
"JUC1400005063.mm.1"	"5430440P10Rik"	"NR_045859"	0.231683364508595	7.37976116672787	2.71848639291231	0.0228617752413033	0.424740501009512	-3.31680930691121
"PSR0200027408.mm.1"	"6530402F18Rik"	"NR_029460"	-0.470479877149201	4.6600192370749	-2.71499624530437	0.0229951853646243	0.425476357324077	-3.32222885287978
"PSR1000020838.mm.1"	"Cep83os"	"NR_015524"	0.29684040532319	5.25682275308423	2.71425966839114	0.0230234410457937	0.425504250563768	-3.32337257328102
"PSR1700016845.mm.1"	"Pdxk-ps"	"NR_027316"	0.330447260521233	4.73786914919537	2.71287716908611	0.0230765693966576	0.425504250563768	-3.32551920654784
"JUC0200006256.mm.1"	"C130080G10Rik"	"NR_028422"	-0.397483341592344	5.55431394750748	-2.7119776348628	0.0231112041557374	0.425784922478846	-3.32691589979949
"JUC0X00003388.mm.1"	"1700011M02Rik"	"NR_073044"	-0.541427030870596	5.47394495736653	-2.71080249970133	0.0231565293537574	0.426003558875442	-3.32874047750496
"PSR0100023611.mm.1"	"2900060B14Rik"	"NR_027901"	0.320092887018639	11.4545016653092	2.71025345806926	0.0231777367091862	0.426184034854083	-3.32959293445029
"JUC1900008195.mm.1"	"Mirt1"	"NR_028427"	-0.423197810197778	8.08507776100426	-2.707541173178	0.0232827894434166	0.426329663576	-3.33380396489625
"JUC0700015779.mm.1"	"E430016F16Rik"	"NR_015542"	-0.324491996123621	8.17065443666295	-2.70526507275539	0.0233713181429433	0.426939177419784	-3.33733760740387
"PSR1500014880.mm.1"	"D730005E14Rik"	"NR_030675"	0.225799576884798	6.00781095147209	2.70052534274554	0.0235567598849822	0.427888324586061	-3.34469549628917
