"PROBEID"	"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"PSR1200001710.mm.1"	"Kidins220"	0.107289944560556	7.55936875753104	0.835235085800103	0.424739638319707	0.771499739164851	-6.26100039264151
"PSR1600002526.mm.1"	"Eif2b5"	0.0912319918167412	7.71745844209555	0.835099870117774	0.424811970227232	0.771499739164851	-6.26111462292799
"JUC1000001899.mm.1"	"Ranbp2"	-0.114790411626331	8.92559692309968	-0.835095409860135	0.424814356328678	0.771499739164851	-6.26111839068634
"JUC0600011486.mm.1"	"Crbn"	-0.101671306443015	8.09845477746835	-0.83507476920134	0.424825398569231	0.771499739164851	-6.26113582645349
"JUC0900006772.mm.1"	"Scap"	0.0775290522552776	9.65428064096841	0.835060613428133	0.424832971670215	0.771499739164851	-6.26114778403506
"PSR0700007034.mm.1"	"Irf3"	0.0734879999300126	8.33055956189447	0.834704648592018	0.425023437209348	0.771645264900414	-6.2614484154815
"PSR1700010124.mm.1"	"Man2a1"	0.06524567112222	8.80151813506382	0.834622038547214	0.425067647574764	0.771645264900414	-6.26151816840919
"PSR0700025740.mm.1"	"Pop4"	-0.0700679842865028	8.84943093818153	-0.834614128145305	0.425071881144375	0.771645264900414	-6.26152484735558
"PSR1900009195.mm.1"	"Vps51"	-0.0820913792046172	7.54592302393816	-0.834598984816586	0.425079985785921	0.771645264900414	-6.26153763308826
"JUC1500008113.mm.1"	"Eif3d"	0.0866549133199079	9.79988676719108	0.834520559235634	0.425121960493899	0.771645264900414	-6.26160384576705
"JUC0100006612.mm.1"	"Glul"	0.0814528241310839	10.0550211455202	0.834281542325956	0.425249903883562	0.771766232771525	-6.26180560864932
"JUC1400006180.mm.1"	"Anxa7"	0.0674688768170775	9.70916935307015	0.834015388646127	0.425392404265438	0.771881590761125	-6.26203022039728
"JUC0100001191.mm.1"	"Map4k4"	0.0719848103675726	8.66002542954615	0.833933807545315	0.425436089837853	0.771881590761125	-6.26209905581987
"PSR0900001489.mm.1"	"Smarca4"	0.063366841181022	9.53473097111471	0.833887147350662	0.425461077116122	0.771881590761125	-6.26213842354821
"JUC1100001239.mm.1"	"Pnpt1"	0.0778019390071982	8.75528630588943	0.833761954721087	0.425528124717287	0.771940054724452	-6.26224404064427
"JUC0400017205.mm.1"	"Miip"	-0.0751465518700343	9.22894048901783	-0.833383763322893	0.425730711014821	0.772137773635236	-6.26256301425111
"JUC1800006186.mm.1"	"Cep76"	-0.0891213122748482	8.69526168568549	-0.83337349547623	0.425736212124076	0.772137773635236	-6.26257167261317
"JUC0800012989.mm.1"	"Piezo1"	-0.0947306720662393	7.64101578198019	-0.833313386096502	0.42576841734415	0.772137773635236	-6.26262235801545
"JUC1400006479.mm.1"	"Polr3a"	-0.113766091640512	8.28896789448785	-0.833298410770483	0.425776441037402	0.772137773635236	-6.26263498501509
"PSR0400024249.mm.1"	"Mllt3"	-0.0876312018924601	9.37902396057479	-0.832996222873941	0.425938373624619	0.772246223871328	-6.26288974434772
"PSR1100019754.mm.1"	"Hmga1b"	-0.095060679535468	10.187395171862	-0.832695450424803	0.426099589453423	0.772246223871328	-6.26314323173644
"PSR1100035809.mm.1"	"Itga2b"	0.127728047263516	5.8967000697719	0.832682259923892	0.426106660593654	0.772246223871328	-6.26315434673508
"JUC0300002050.mm.1"	"Ppm1l"	-0.116702065582704	9.56180870174605	-0.83267928367895	0.426108256104813	0.772246223871328	-6.26315685465221
"PSR0300016080.mm.1"	"Kpna4"	-0.068075357791205	9.50950431205722	-0.832661122724584	0.42611799195277	0.772246223871328	-6.26317215771829
"JUC0900003800.mm.1"	"Rora"	0.0859715897772055	10.8577899572087	0.83264960075477	0.426124168807425	0.772246223871328	-6.26318186639149
"JUC1100007461.mm.1"	"Rpl19"	0.062795945706398	12.7540428675149	0.832606210393755	0.426147430651962	0.772246223871328	-6.26321842706071
"PSR0500027098.mm.1"	"Coro1c"	0.0965106794400663	7.82763787326922	0.832591428413433	0.426155355562144	0.772246223871328	-6.26323088196764
"JUC1600006749.mm.1"	"Fbxo40"	0.0916937031437293	9.79812717940405	0.832536874119417	0.426184604061793	0.772246223871328	-6.26327684633672
"JUC0900004147.mm.1"	"Rab27a"	-0.10082348640287	8.36753785568319	-0.832358270073126	0.426280369633054	0.772337197916229	-6.26342730996048
"PSR1700003131.mm.1"	"2810468N07Rik"	0.105182320470891	5.29301253949497	0.832313287957723	0.426304490874368	0.772337197916229	-6.26346520043911
"JUC0800008570.mm.1"	"Wrn"	-0.0840071163402687	7.84032852121917	-0.832179610216862	0.42637617981576	0.772339280982934	-6.26357779290928
"JUC0400006518.mm.1"	"Eya3"	-0.0991187877284077	9.11637881847161	-0.832042516971563	0.426449708971166	0.772339280982934	-6.26369324604301
"PSR0600017664.mm.1"	"Osbpl3"	-0.0850859919184472	10.7460097482585	-0.831960255008895	0.426493833842555	0.772339280982934	-6.26376251515941
"JUC0500013887.mm.1"	"Abcg3"	0.111756687348176	7.9467978606639	0.831780153262056	0.426590450316158	0.772339280982934	-6.26391415027355
"JUC1900005311.mm.1"	"Mark2"	0.0670391592934383	10.543629128541	0.831779432668691	0.426590836912014	0.772339280982934	-6.26391475691438
"JUC0200021978.mm.1"	"Rbm39"	0.103275818806754	10.0551683536567	0.831749342942963	0.426606980159435	0.772339280982934	-6.26394008793624
"JUC1300006703.mm.1"	"Dbn1"	-0.109703793969695	9.90163129361193	-0.83172395838991	0.426620599388567	0.772339280982934	-6.2639614572995
"PSR1100008989.mm.1"	"Ankfy1"	0.0698620257110498	8.2672857674479	0.831276723169819	0.426860597050061	0.772339280982934	-6.26433785955702
"PSR0700008124.mm.1"	"Htatip2"	-0.0818514170284166	7.85348856220299	-0.831275183507402	0.426861423430579	0.772339280982934	-6.2643391550683
"JUC1100012640.mm.1"	"Canx"	0.0746633961009593	10.6946945330862	0.831266217095864	0.426866235979806	0.772339280982934	-6.2643466995951
"PSR0300007080.mm.1"	"Cers2"	0.0757315883257572	10.1421876689688	0.831264869546278	0.426866959254369	0.772339280982934	-6.26434783344556
"PSR0700022877.mm.1"	"Hnrnpul1"	0.0608183879213477	11.263246164035	0.831232529432679	0.426884317516744	0.772339280982934	-6.26437504447796
"JUC1300006088.mm.1"	"Atxn1"	0.0804077170151256	8.37518518375806	0.831025686794575	0.426995349806131	0.772339280982934	-6.26454906078524
"PSR1100006884.mm.1"	"Myh2"	-0.0771066788856398	7.58466011830293	-0.830935350375744	0.427043848205214	0.772339280982934	-6.26462504898271
"PSR0100001191.mm.1"	"Khdrbs2"	0.111214461028218	5.11602558801811	0.830894519101462	0.427065770291101	0.772339280982934	-6.26465939266062
"JUC0200002864.mm.1"	"Mapkap1"	0.0709616200066048	10.6874931509154	0.830885618332353	0.427070549166755	0.772339280982934	-6.26466687901281
"PSR0800005481.mm.1"	"Il12rb1"	0.0897241077563784	8.70339012930218	0.830877237897654	0.427075048705097	0.772339280982934	-6.26467392765381
"PSR0700015062.mm.1"	"Rbbp6"	0.0708376191869124	10.0934118807165	0.83083183864658	0.427099424574018	0.772339280982934	-6.2647121111311
"JUC0700005032.mm.1"	"Acan"	0.0989324228004964	8.92428782965713	0.830817791391399	0.427106967050243	0.772339280982934	-6.26472392534775
"PSR0500000411.mm.1"	"Abcb1a"	0.0719579914409643	9.24365151357799	0.830660591488761	0.427191379520857	0.772418786783658	-6.2648561240929
"JUC1500007676.mm.1"	"Plec"	-0.0777873237966471	8.28002109993394	-0.830606138970561	0.427220621831218	0.772418786783658	-6.26490191144861
"PSR0200018774.mm.1"	"Itch"	0.0863783186616303	9.38790691236071	0.830477038442698	0.427289957366824	0.772420339223978	-6.26501045760289
"PSR0700021020.mm.1"	"Zswim9"	-0.157173782718823	7.86915385156853	-0.830474783764631	0.427291168346429	0.772420339223978	-6.26501235318018
"PSR1200001157.mm.1"	"Rock2"	-0.090997916239564	8.62232804598634	-0.830239308670348	0.427417654061809	0.772503861602205	-6.26521030003194
"JUC0900008388.mm.1"	"Panx1"	-0.0712561844786599	10.4088435306194	-0.830209774748591	0.427433520041805	0.772503861602205	-6.26523512366089
"PSR1000009013.mm.1"	"Atp2b1"	-0.078737427523059	9.65091274402888	-0.830155473431279	0.427462692413348	0.772503861602205	-6.26528076261684
"JUC0800007648.mm.1"	"Dcun1d2"	0.0717518012085439	9.64089228777623	0.830129284408959	0.42747676246275	0.772503861602205	-6.2653027729469
"PSR0100014862.mm.1"	"Eprs"	-0.0991386797898857	7.78224311817604	-0.829861502436764	0.427620646404035	0.772637907692937	-6.26552779372038
"PSR1000022092.mm.1"	"Frs2"	0.0892262078994701	7.66296058297349	0.829792412452721	0.427657775014956	0.772642017647233	-6.26558584084742
"JUC0700013408.mm.1"	"Gramd1a"	-0.0723392580076254	11.2718480685057	-0.829377504962606	0.427880790403747	0.772780777156809	-6.26593434519451
"PSR1100004719.mm.1"	"Aff4"	-0.0721007299124299	8.89572098977205	-0.829346691850099	0.427897355804303	0.772780777156809	-6.26596022090871
"JUC1500008637.mm.1"	"Desi1"	-0.112215720499805	9.446160502877	-0.8293421394062	0.427899803275247	0.772780777156809	-6.26596404381305
"PSR0200020524.mm.1"	"Sys1"	-0.110222524643464	7.89746562718478	-0.82862921156129	0.428283202987749	0.77320482480922	-6.26656250103052
"JUC0100005051.mm.1"	"Clasp1"	0.106043838103002	9.04928999273446	0.828403577848179	0.428404593418021	0.773298023523385	-6.26675181401318
"JUC1100003767.mm.1"	"Gas7"	-0.186386620515949	6.10944347563378	-0.828204662431142	0.428511628882764	0.773404948840015	-6.26691867288349
"JUC0X00005333.mm.1"	"Rbbp7"	-0.0694041558564802	11.2469395334774	-0.8281638234574	0.428533606396694	0.773404948840015	-6.26695292612676
"PSR0200026522.mm.1"	"Ccdc187"	-0.100939442385994	5.53441802691905	-0.82791580334791	0.428667095013427	0.773582885237516	-6.26716091913157
"JUC0X00000467.mm.1"	"Usp9x"	0.0707181879128029	10.8454298980219	0.827492922356336	0.428894761941456	0.773808467020565	-6.26751542944073
"JUC0400002501.mm.1"	"Rgs3"	-0.155138063190648	8.58916799704809	-0.827475298629984	0.428904251832159	0.773808467020565	-6.26753020041615
"JUC0900009869.mm.1"	"Tecta"	0.170663512513705	7.39434482384827	0.82730949278034	0.428993540702266	0.773808467020565	-6.2676691540583
"JUC1300002182.mm.1"	"Zfp346"	-0.0902421706181133	8.95718536161367	-0.827288187890888	0.429005014612617	0.773808467020565	-6.26768700689316
"PSR1900004041.mm.1"	"Jak2"	0.0756928565525765	8.67039256240873	0.827199088072848	0.429053002259071	0.773808467020565	-6.26776166549048
"JUC0100017715.mm.1"	"1700034H15Rik"	-0.150906992074461	7.55031231286652	-0.827167018383393	0.429070275341612	0.773808467020565	-6.26778853566211
"PSR1200007675.mm.1"	"Papola"	-0.0791652243449832	10.3283341858402	-0.827115867811583	0.429097826572865	0.773808467020565	-6.26783139124552
"PSR1000022119.mm.1"	"Yeats4"	0.0641936627184094	9.29046663118054	0.827068846897242	0.429123154507956	0.773808467020565	-6.26787078486158
"PSR1000012216.mm.1"	"Syne1"	-0.0744479267665135	8.41989588737621	-0.82671601513827	0.429313240662554	0.774028875609515	-6.26816632212663
"PSR0X00002057.mm.1"	"Dock11"	-0.0636692355422372	10.4913601874611	-0.826678916757471	0.429333230534762	0.774028875609515	-6.26819739000173
"JUC0500001717.mm.1"	"Plb1"	-0.097641100807353	9.12254550868583	-0.826538635817127	0.429408824406913	0.77403925999776	-6.26831485682671
"JUC1300008711.mm.1"	"Iqgap2"	-0.131436995205519	8.89690759223557	-0.826173015846042	0.429605890332371	0.774214260622877	-6.26862093492928
"PSR0700033773.mm.1"	"Dennd5a"	0.0630903634428108	8.9223070529694	0.826125255869465	0.429631637074399	0.774214260622877	-6.26866090851433
"JUC0700010685.mm.1"	"Zfp954"	-0.112935584772877	9.34920479058256	-0.826024679787816	0.429685859676212	0.774214260622877	-6.26874508100909
"PSR0700002961.mm.1"	"Dmrtc2"	-0.144733587076547	4.48678175096769	-0.82601970795772	0.42968854021108	0.774214260622877	-6.26874924172364
"PSR0300003084.mm.1"	"Rnf13"	0.09721038969756	7.91797313054976	0.825998462205713	0.429699994869515	0.774214260622877	-6.2687670211534
"JUC1900004413.mm.1"	"Grk2"	0.0586561277551922	10.7983132895112	0.82593609220968	0.429733622884453	0.774214260622877	-6.2688192129858
"JUC1300001767.mm.1"	"Bicd2"	0.089942699391508	6.63836549340422	0.825905009522788	0.42975038239645	0.774214260622877	-6.26884522202245
"PSR1200015671.mm.1"	"Btbd7"	-0.0916904996794905	7.79687101003114	-0.825624085506245	0.429901874304659	0.774312341268292	-6.26908025244024
"JUC0100003722.mm.1"	"Psmd1"	0.0856329325079521	9.0597809495467	0.825620086226291	0.429904031229956	0.774312341268292	-6.26908359787533
"PSR0300007697.mm.1"	"Pias3"	-0.103316140609998	9.06772440493758	-0.825609737196124	0.429909612790064	0.774312341268292	-6.26909225487119
"JUC1900003481.mm.1"	"Slk"	0.109670740537624	9.39855869635776	0.825477495210124	0.42998093941954	0.774316408700463	-6.26920286749215
"PSR0500017340.mm.1"	"Rbm48"	0.100996111176896	7.8617945273493	0.825474775664991	0.429982406329923	0.774316408700463	-6.26920514207142
"JUC0900003818.mm.1"	"Ice2"	0.125072841623323	7.97994842964054	0.825380627693637	0.430033191416954	0.774316408700463	-6.26928388179167
"PSR1400018077.mm.1"	"Ccar2"	-0.0849152400419069	7.90662855443841	-0.825252342842513	0.430102397100228	0.774316408700463	-6.26939115912556
"JUC0800010440.mm.1"	"Hhip"	-0.166459661710745	8.54335566583467	-0.825113296750146	0.430177416679922	0.774316408700463	-6.26950741928553
"PSR0600013174.mm.1"	"Plekha5"	-0.0753837352385727	8.41916757297999	-0.825093657499191	0.430188013366984	0.774316408700463	-6.26952383883164
"PSR1100002045.mm.1"	"Usp34"	-0.0735951921123892	10.345777459077	-0.825032363450685	0.430221086738231	0.774316408700463	-6.26957508202946
"PSR0100002636.mm.1"	"Wdr75"	0.0700944799799696	8.45524607285008	0.824957567410511	0.430261447925506	0.774316408700463	-6.26963760876118
"PSR1100019914.mm.1"	"Foxk2"	-0.0718808027614219	9.36578182856722	-0.824792572933685	0.430350490780452	0.774316408700463	-6.26977552082639
"JUC1100018309.mm.1"	"Stat3"	0.0688190795138226	10.0329500637159	0.824760128152282	0.430368001783723	0.774316408700463	-6.26980263728799
"PSR0700023081.mm.1"	"Snrpa"	0.0675532035172495	8.25353841433483	0.824730145158985	0.430384184547945	0.774316408700463	-6.26982769543897
"PSR0200023396.mm.1"	"Prpf6"	0.0672137983688685	8.24199365901033	0.8246523781857	0.430426159753959	0.774316408700463	-6.2698926851846
"PSR1300002169.mm.1"	"Serpinb9"	-0.0831283547235309	10.6747136503386	-0.824609409849294	0.43044935337195	0.774316408700463	-6.26992859150031
"JUC0900000675.mm.1"	"Ilf3"	-0.0933605260063306	9.10735346694594	-0.824572963013871	0.43046902745348	0.774316408700463	-6.26995904688921
"PSR1700023612.mm.1"	"Srsf7"	0.0964317680697739	8.62755937298375	0.824298880659486	0.430616997263402	0.774316408700463	-6.27018803612994
"JUC0600005337.mm.1"	"Washc2"	0.0706103639054856	8.65690647608953	0.824240933267396	0.430648285947465	0.774316408700463	-6.27023644140435
"PSR1600004391.mm.1"	"Lmln"	0.0811772545071534	6.51791335471993	0.82404956365811	0.430751626895683	0.774316408700463	-6.27039627765124
"PSR0100009609.mm.1"	"Elk4"	0.0592426768227092	10.5905110303053	0.824039130665167	0.430757261269678	0.774316408700463	-6.27040499060655
"JUC0700015755.mm.1"	"Ntrk3"	-0.119579923320991	10.2965469613988	-0.823991574212008	0.430782944930589	0.774316408700463	-6.27044470545298
"PSR0X00002084.mm.1"	"Dock11"	-0.0745933145508246	11.2597872965982	-0.823929468890159	0.430816487516941	0.774316408700463	-6.27049656722991
"PSR0900002163.mm.1"	"Nfrkb"	0.067811660790257	9.35878087009071	0.823856125260229	0.430856102105648	0.774316408700463	-6.2705578093581
"JUC0100012247.mm.1"	"Dock10"	-0.0912296273829583	10.3912316215141	-0.823827333623997	0.430871653809006	0.774316408700463	-6.27058184917011
"PSR0400018347.mm.1"	"Ndufaf6"	-0.141049337741	6.72288403352233	-0.823818120272022	0.430876630449852	0.774316408700463	-6.27058954178104
"PSR1300004086.mm.1"	"Cdhr2"	0.117966005896922	6.04817430422552	0.823813260031286	0.43087925575033	0.774316408700463	-6.27059359976845
"JUC1200006545.mm.1"	"Hectd1"	0.0657850395701498	8.80871539897227	0.823691278546299	0.430945148644068	0.774316408700463	-6.27069543969385
"PSR1200004132.mm.1"	"Arid4a"	0.0656764276309332	9.10935047710107	0.823658507648889	0.430962852243703	0.774316408700463	-6.27072279725643
"PSR1300012151.mm.1"	"Phf2"	0.0673943336650389	9.19178826167694	0.823563414212754	0.43101422671894	0.774316408700463	-6.27080217716813
"JUC0500005527.mm.1"	"Tfip11"	-0.108631488771794	9.4552064250041	-0.823550495148664	0.431021206597343	0.774316408700463	-6.27081296083907
"PSR1700017246.mm.1"	"Zfp955a"	0.0909162537862107	4.54443769093412	0.823534267691232	0.431029974034562	0.774316408700463	-6.27082650585258
"JUC0200011412.mm.1"	"Phactr3"	-0.244778975086565	5.73974285169057	-0.823470286051854	0.43106454347584	0.774316408700463	-6.2708799089116
"PSR1100026738.mm.1"	"Ncor1"	0.0666339015255311	11.1689340003165	0.822920455135815	0.431361696032816	0.774598036014938	-6.27133868488338
"JUC1200005540.mm.1"	"4921511I17Rik"	-0.303987334478671	4.20164979785199	-0.822918622381122	0.431362686765458	0.774598036014938	-6.27134021368324
"PSR1000007607.mm.1"	"Washc4"	0.0893386409831542	7.78958641450979	0.822899245726768	0.431373161302528	0.774598036014938	-6.27135637661987
"JUC0400015398.mm.1"	"Khdrbs1"	0.0649670490402237	10.5541095717329	0.822803364051483	0.431424995088071	0.774598036014938	-6.27143635100738
"JUC1900003125.mm.1"	"Sema4g"	-0.085670922540654	8.55018863242801	-0.822717935871067	0.431471181255322	0.774598036014938	-6.27150759943671
"PSR1900008813.mm.1"	"Ehbp1l1"	0.0903895157343459	7.74893657334267	0.822663037030505	0.431500863711136	0.774598036014938	-6.27155338256275
"PSR0X00013315.mm.1"	"Cul4b"	-0.0765602298184032	9.22930799339778	-0.822552504012526	0.431560630401176	0.774642595524962	-6.27164555407731
"PSR0200001355.mm.1"	"Commd3"	0.081340014891536	8.95584926125595	0.822385755154598	0.431650804371519	0.774741723852953	-6.27178458281319
"JUC0700013397.mm.1"	"Gramd1a"	-0.0778106210105367	10.418303919104	-0.822066556503981	0.431823455328642	0.774984158133766	-6.27205065061799
"PSR1900013346.mm.1"	"Mms19"	0.0746391829394177	9.49529119072397	0.822006772755418	0.431855796888597	0.774984158133766	-6.27210047343452
"JUC1100000214.mm.1"	"Sf3a1"	0.0699645802176754	10.6036520467167	0.821878077991945	0.431925423208909	0.775042178273204	-6.27220771500235
"JUC0600004055.mm.1"	"Copg1"	0.0785590766240212	9.16790964115178	0.82179320675466	0.431971344328585	0.775042178273204	-6.27227843044215
"PSR1100011353.mm.1"	"Psmd11"	0.0669188276924011	9.44273460234374	0.821753157374314	0.431993014919871	0.775042178273204	-6.27231179774501
"JUC0400004851.mm.1"	"Pik3r3"	-0.165103118223312	9.49058136321754	-0.821670927570851	0.432037511511845	0.77504449042569	-6.27238030345022
"PSR0200026024.mm.1"	"Paxx"	-0.0845928320232083	8.17229786380098	-0.821573633789988	0.43209016360757	0.77504449042569	-6.27246135134363
"PSR0100023180.mm.1"	"Ppip5k2"	0.0860213913779404	8.34017602461685	0.821556953968976	0.432099190597758	0.77504449042569	-6.27247524517766
"PSR1800001390.mm.1"	"Galnt1"	0.064498598375117	9.29830323303941	0.821458673478229	0.432152381833996	0.77507718450615	-6.27255710520403
"JUC0X00006637.mm.1"	"Sept6"	0.0665895159211107	11.425108215828	0.821207877101644	0.432288137617406	0.775234372165261	-6.27276596092747
"PSR0900000458.mm.1"	"Tmem123"	0.0610527697034993	10.7341845817862	0.821167557608134	0.432309965206918	0.775234372165261	-6.27279953267323
"PSR1100030325.mm.1"	"Supt6"	0.0722201091825525	8.66377485411975	0.820990930121184	0.432405594062553	0.775285097975231	-6.2729465835959
"JUC0X00002137.mm.1"	"Zfp185"	-0.0946625127923353	8.03827889229457	-0.820986119483683	0.432408198816571	0.775285097975231	-6.27295058830322
"JUC0X00007790.mm.1"	"Naa10"	0.16924258935132	6.34225170097344	0.820505260717586	0.432668616847301	0.775493765561308	-6.27335078644046
"JUC1700001908.mm.1"	"Ergic1"	0.110945708443181	9.8059557692387	0.820466587410543	0.432689565710661	0.775493765561308	-6.273382963804
"JUC1700006560.mm.1"	"Msh6"	-0.0808681335462431	8.87375020786331	-0.820448259153551	0.432699494145968	0.775493765561308	-6.27339821301313
"JUC0700016859.mm.1"	"Emsy"	-0.0753563569124829	9.70131454763974	-0.820200583767134	0.432833675277532	0.77560883627454	-6.27360425150844
"JUC0700007817.mm.1"	"Dctn5"	0.0715320411518725	11.3644630675943	0.820074932162702	0.432901759320381	0.775626504255794	-6.27370875924465
"PSR0X00009642.mm.1"	"Huwe1"	0.0725713593173314	10.328005801281	0.820053243252722	0.432913512141688	0.775626504255794	-6.27372679708454
"JUC1400000871.mm.1"	"Zswim8"	0.0845311219094178	9.01787190021617	0.819958403508632	0.432964906591193	0.775655895370419	-6.27380566685882
"PSR0100018740.mm.1"	"Inpp1"	-0.114801829245286	9.27781260334288	-0.81986706107231	0.43301440972426	0.775681893718577	-6.2738816208059
"JUC1400010557.mm.1"	"Naa16"	-0.182569577418823	10.1880617786875	-0.819771587779933	0.433066155673482	0.77568603837281	-6.27396100189208
"PSR0400003644.mm.1"	"Ncbp1"	-0.0714633909853237	9.95641352047648	-0.819733673907489	0.433086705924769	0.77568603837281	-6.27399252309977
"PSR0700021689.mm.1"	"Ccdc61"	-0.0660284637444661	8.45834284068306	-0.819509339601069	0.433208314140023	0.775696282850036	-6.27417900666023
"JUC1700009033.mm.1"	"U2af1"	0.0798309216237838	7.94268397600294	0.819478533469115	0.433225015479693	0.775696282850036	-6.27420461160223
"JUC1900001887.mm.1"	"Dock8"	0.0622799420014815	11.1554829050204	0.819464926499941	0.433232392546296	0.775696282850036	-6.27421592095857
"JUC1100015233.mm.1"	"4933427D14Rik"	-0.138711599031613	5.10555970546003	-0.819390483537063	0.433272753567171	0.775705895741967	-6.27427779094725
"PSR0200016024.mm.1"	"Pank2"	0.0658194542423409	9.50924455247941	0.819214852087745	0.433367986410837	0.775797382102934	-6.27442374009924
"PSR1500000172.mm.1"	"Prkaa1"	-0.0736777356802456	9.11484811928745	-0.81916716536327	0.433393846082765	0.775797382102934	-6.27446336295626
"JUC0400014975.mm.1"	"Thrap3"	0.058222813329742	8.86826910932259	0.819020417366105	0.433473431489194	0.775835538867851	-6.27458528326939
"JUC1100003795.mm.1"	"Stx8"	-0.0954754626254122	8.90976608528678	-0.818931613703062	0.433521596917449	0.775838117418746	-6.2746590534691
"JUC0400015306.mm.1"	"Lck"	-0.0907943267862112	9.17978891459833	-0.818754335932621	0.433617759854916	0.775896615233093	-6.27480629948941
"PSR1100011483.mm.1"	"Tmem132e"	-0.109813425498295	7.81160226771372	-0.818742306345702	0.433624285732713	0.775896615233093	-6.27481629020829
"JUC0700008031.mm.1"	"D430042O09Rik"	-0.109354447514885	8.90000215343241	-0.81858353397754	0.433710423681216	0.775988109133591	-6.2749481407472
"PSR0400013805.mm.1"	"Usp48"	-0.0614109510087033	9.06689321989887	-0.818368471922929	0.433827118631185	0.776060330403662	-6.27512670121602
"PSR0400001862.mm.1"	"Rngtt"	0.0814507731437715	8.90063275179051	0.818355091594442	0.433834379640658	0.776060330403662	-6.27513780922105
"JUC1200003770.mm.1"	"Zc3h14"	0.123019840939612	9.65843658232356	0.818315594843246	0.433855813546219	0.776060330403662	-6.27517059749648
"JUC0600014246.mm.1"	"Ints13"	-0.0717176697027089	9.14010919369644	-0.818212572120265	0.433911724787635	0.776097717854792	-6.27525611551517
"PSR1000012171.mm.1"	"Syne1"	0.0711402131016508	7.85503774975818	0.818064372455644	0.433992162453688	0.776178963878448	-6.2753791181354
"JUC0800002769.mm.1"	"Cope"	-0.136016096449811	7.87001242550099	-0.817778273697246	0.434147475502152	0.776211156388676	-6.27561651979344
"JUC0400014289.mm.1"	"Szt2"	-0.0843710060124394	9.23493314149551	-0.817697565263764	0.434191296091653	0.776211156388676	-6.27568347783487
"PSR1000013269.mm.1"	"Pex7"	-0.0846570557184494	7.73015815527438	-0.817676426715314	0.434202773746242	0.776211156388676	-6.2757010140422
"JUC0900015015.mm.1"	"Pdcd6ip"	-0.0840214420150289	10.723429060179	-0.817582834931217	0.434253593993056	0.776211156388676	-6.27577865161868
"JUC0200017613.mm.1"	"Ddb2"	-0.0982205963665832	7.55571702082272	-0.817546810912556	0.434273156071115	0.776211156388676	-6.27580853272871
"PSR1700018561.mm.1"	"Prrc2a"	0.0768216970873912	9.2366822596663	0.817507696267453	0.434294397122528	0.776211156388676	-6.2758409761583
"PSR1700017249.mm.1"	"Zfp955a"	0.0754659727279119	7.57043205320334	0.817239072694483	0.434440291044409	0.776211156388676	-6.27606374836595
"PSR1400016617.mm.1"	"Zdhhc20"	-0.0599438863360557	9.14361015853324	-0.817192159341786	0.434465773861227	0.776211156388676	-6.27610264760274
"PSR0800007225.mm.1"	"Trmt1"	0.0707792109719669	7.93926031189017	0.817157079550082	0.434484829477845	0.776211156388676	-6.27613173352442
"JUC0200015408.mm.1"	"Cytip"	-0.0647059663621565	11.8454296696103	-0.81697378332904	0.434584406598495	0.776211156388676	-6.2762836935294
"PSR1200008490.mm.1"	"Dync1h1"	-0.070919020908141	9.32677903959008	-0.816918038927068	0.434614693242352	0.776211156388676	-6.27632990207161
"JUC0500006703.mm.1"	"Ppp1cc"	0.0690750317485218	11.4835065003079	0.816780713002123	0.434689310249447	0.776211156388676	-6.27644372487709
"PSR0700012341.mm.1"	"Clpb"	-0.134873731524911	11.072949297262	-0.816716532583246	0.434724186098192	0.776211156388676	-6.27649691525865
"PSR0400028813.mm.1"	"Ago3"	0.0792496636292235	8.2720996270604	0.816702193313419	0.434731978362422	0.776211156388676	-6.27650879862793
"PSR0300019312.mm.1"	"Rprd2"	0.0620590362939488	10.039604443879	0.816677354988833	0.434745476259554	0.776211156388676	-6.27652938244301
"JUC0900001379.mm.1"	"Pate10"	-0.18832373876873	6.08629570328207	-0.816403169082372	0.434894495984689	0.776214276741552	-6.27675656769234
"PSR1200008883.mm.1"	"Klc1"	-0.0703854509965929	8.16928221699269	-0.816350908569341	0.434922903426835	0.776214276741552	-6.27679986229864
"PSR0800021559.mm.1"	"Ciao2b"	0.0736135331674852	8.57038132638323	0.816329377554802	0.434934607485218	0.776214276741552	-6.27681769871871
"JUC1100013582.mm.1"	"Srebf1"	0.0842155557730333	8.07953819214227	0.816315116320947	0.434942359875811	0.776214276741552	-6.276829512586
"PSR1100025143.mm.1"	"Anxa6"	-0.0796841699692621	11.4501006150289	-0.816287606581013	0.434957314402903	0.776214276741552	-6.27685230088388
"PSR1800003990.mm.1"	"Gramd3"	0.0631501092942059	11.3108604649974	0.816120872677407	0.435047959790541	0.776266732616647	-6.27699040440532
"JUC0200002547.mm.1"	"Nup214"	-0.0880390096604717	8.91864585885329	-0.816104717415291	0.435056743325028	0.776266732616647	-6.27700378430552
"PSR1700023200.mm.1"	"Memo1"	-0.0948009948611617	8.15972829494035	-0.81589559120476	0.435170454996168	0.776344652048532	-6.27717696346477
"JUC0400003897.mm.1"	"Usp24"	-0.392860650589765	5.30111833347249	-0.815799292963323	0.435222823585755	0.776375597750786	-6.27725669596828
